trade_date,company_sentiment_impulse,company_risk_impulse,company_attention,company_signed_count,company_confidence_impulse,policy_support_impulse,policy_risk_impulse,policy_attention,policy_signed_count,policy_confidence_impulse,risk_impulse,attention_impulse,confidence_impulse,signed_breadth_impulse,policy_support,policy_support_z,company_sentiment,company_sentiment_z,confidence_balance,confidence_balance_z,signed_breadth,signed_breadth_z,pca_sentiment_index,dynamic_sentiment_filtered,dynamic_sentiment_smoothed,dynamic_factor_se,dynamic_sentiment_change
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18022383916645662,0.35768970802402106,0.00788691183019095,-0.7638601391802581,0.00815305210763837,-0.5200638577656088,0.0006662841300006553,-0.5949534677243539,44.24694727647141,43.41401849163161,43.41401849260208,4.473672821235849e-05,-0.008029968540242294
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17815379181786778,0.3471906464625396,0.007618254659808582,-0.7693007090053731,0.007875329222385182,-0.5216463198120127,0.0006216650750280105,-0.5955239381632548,44.228074537776834,43.40626205329892,43.406262054276546,4.473672821235849e-05,-0.007756438332691573
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17610752099099336,0.336812176908467,0.007358748938910101,-0.7745559530495038,0.0076070665981453015,-0.5231748773917789,0.0005800340246873384,-0.5960562059034459,44.20953642541082,43.398769827730746,43.39876982871656,4.473672821235849e-05,-0.007492225568171307
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740847535891889,0.3265529142444606,0.007108082935530426,-0.7796321841890955,0.007347941983699286,-0.5246513666889288,0.0005411908812471618,-0.5965528292653748,44.19132306015832,43.39153281487039,43.39153281586547,4.473672821235849e-05,-0.00723701286035805
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17208521965259238,0.3164114892626072,0.006865955536439599,-0.7845355002608468,0.007097644104887236,-0.5260775613403142,0.0005049489469224805,-0.5970161952464224,44.17342501722531,43.38454232123611,43.38454232224157,4.473672821235849e-05,-0.006990493634276618
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17010865232209532,0.30638654848168817,0.006632075885429686,-0.7892717913867524,0.006855872290689849,-0.527455174566206,0.00047113402652044253,-0.5974485309938957,44.15583330034133,43.37778994947807,43.377789950495085,4.473672821235849e-05,-0.006752371758039999
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16815478780372747,0.2964767539665421,0.0064061630339229455,-0.7938467470496291,0.006622336112046524,-0.5287858612283022,0.0004395835901791501,-0.597851914509709,44.138539317470865,43.371267588291005,43.371267589320794,4.473672821235849e-05,-0.0065223611870663945
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662233653334508,0.28668078314950407,0.006187945603481581,-0.798265862927622,0.006396755032976655,-0.5300712198176365,0.00041014599217534237,-0.5982282846382049,44.12153485802973,43.36496740267048,43.36496740371432,4.473672821235849e-05,-0.006300185620524701
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16431412714235769,0.2769973286538941,0.005977161459813637,-0.8025344474959041,0.006178858073585,-0.5313127943747702,0.0003826797420461917,-0.5985794503851205,44.104812071509556,43.35888182450106,43.35888182556028,4.473672821235849e-05,-0.006085578169418682
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16242681842226894,0.26742509811953435,0.005773557397883456,-0.8066576284034958,0.005968383484546338,-0.5325120763445743,0.000357052824521892,-0.5989070996124904,44.08836344741958,43.35300354346513,43.353003544541124,4.473672821235849e-05,-0.005878281035933242
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16056118729172694,0.2579628140302697,0.005576888837748429,-0.8106403586328678,0.005765078432678368,-0.5336705063678328,0.00033314206500032763,-0.5992128071512782,44.07218179646137,43.347325498261306,43.347325499355534,4.473672821235849e-05,-0.005678045203822535
2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15871698476237933,0.24860921354346938,0.0053869195307566665,-0.8144874224497255,0.005568698697225145,-0.5347894760118153,0.00031083253751400524,-0.5994980423707287,44.056260232857085,43.34184086812208,43.34184086923605,4.473672821235849e-05,-0.005484630139228841
2025-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15689396470574896,0.2393630483214876,0.005203421275752646,-0.8182034411501206,0.005379008376486227,-0.5358703294419022,0.0002900170123436692,-0.5997641762408241,44.04059215775751,43.33654306462028,43.3365430657556,4.473672821235849e-05,-0.005297803501797205
2025-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550918838203853,0.2302230843650593,0.005026173644949948,-0.8217928786117962,0.0051957796044391,-0.5369143650362661,0.0002705954406235809,-0.6000124879217886,44.02517124366078,43.3314257237548,43.33142572491312,4.473672821235849e-05,-0.005117340865481879
2025-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15331050159939336,0.22118810184860974,0.004854963719141763,-0.8252600466564325,0.0050187922770144906,-0.5379228369455529,0.00025247447346124025,-0.6002441709123125,44.00999141977711,43.326482698305746,43.3264826994888,4.473672821235849e-05,-0.0049430254490516745
2025-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15154958029833543,0.212256894957456,0.0046895858319311095,-0.828609110229234,0.004847833787695744,-0.5388969565994332,0.00023556701326022127,-0.6004603387860491,43.99504685827936,43.321708050450106,43.32170805165971,4.473672821235849e-05,-0.004774647855640524
2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498088849035016,0.20342827172687816,0.004529841322673504,-0.8318440924020819,0.004682698772124656,-0.5398378941618358,0.00021979179508957504,-0.6006620305439557,43.98033196138283,43.31709604462891,43.317096045866975,4.473672821235849e-05,-0.004612005821194032
2025-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14808818310054467,0.19470105388303874,0.004375538297835311,-0.83496887920626,0.004523188861406972,-0.5407467799366105,0.00020507299608767119,-0.6008502156082037,43.965841349201796,43.31264114065741,43.31264114192591,4.473672821235849e-05,-0.004454903971499391
2025-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463872452434752,0.18607407668572942,0.004226491400481108,-0.8379872243005605,0.0043691124438212025,-0.5416247057253084,0.00019133987102309586,-0.6010257984816616,43.951569848333264,43.308337987069855,43.308337988370866,4.473672821235849e-05,-0.0043031535875570626
2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14470584432401307,0.17754618877292455,0.004082521587613151,-0.8409027534803774,0.0042202844346445135,-0.5424727261387117,0.000178526412260946,-0.6011896230953465,43.93751248112207,43.30418141469107,43.30418141602677,4.473672821235849e-05,-0.004156572378782641
2025-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14304375594129048,0.16911625200711894,0.00394345591509548,-0.843718969033203,0.004076526053819189,-0.5432918598636878,0.00016657103250016382,-0.6013424768647403,43.92366445556416,43.300166430427,43.30016643179965,4.473672821235849e-05,-0.004014984264074428
2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14140075827190354,0.16078314132343172,0.003809127329904295,-0.8464392539457604,0.003937664611192595,-0.5440830908868898,0.00015541626875700262,-0.6014850944744656,43.91002115580771,43.29628821126664,43.29628821267863,4.473672821235849e-05,-0.0038782191603559113
2025-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397766320403074,0.15254574457945438,0.0036793744694550543,-0.8490668759678257,0.003803533299072655,-0.5448473696767729,0.0001450085061718346,-0.6016181614095133,43.896578133214646,43.292542098488504,43.292542099942324,4.473672821235849e-05,-0.0037461127781384107
2025-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13817116048955172,0.1444029624068235,0.0035540414677652167,-0.8516049915376217,0.0036739709918496475,-0.5455856143253478,0.00013529772031179045,-0.6017423172499956,43.88333109794709,43.28892359206422,43.28892359356248,4.473672821235849e-05,-0.00361850642428152
2025-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136584129352352,0.1363537080644982,0.0034329777682198036,-0.8540566495734974,0.0035488220524436224,-0.5462987116510405,0.00012623723673062012,-0.6018581587452574,43.870275911046,43.28542834525293,43.28542834679836,4.473672821235849e-05,-0.003495246811290542
2025-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13501532682249348,0.12839690729372316,0.0033160379427148467,-0.8564247951364502,0.0034279361453449287,-0.5469875182639864,0.00011778350663011063,-0.6019662426821258,43.85740857697107,43.282052159379724,43.28205216097516,4.473672821235849e-05,-0.00337618587320776
2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13346454352656326,0.12053149817465744,0.0032030815169614766,-0.8587122729678884,0.0033111680560232665,-0.5476528615950345,0.00010989589754478752,-0.6020670885610792,43.844725236573254,43.278790978791946,43.278790980440405,4.473672821235849e-05,-0.003261180587777801
2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13193157249600715,0.11275643098464941,0.0030939728017407944,-0.860921830906885,0.0031983775164883313,-0.5482955408897017,0.00010253649804383559,-0.602161181093203,43.83222216047274,43.2756408859874,43.27564088769199,4.473672821235849e-05,-0.003150092804546034
2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304162091395076,0.10507066805814065,0.002988580729906822,-0.863056123191026,0.003089429036792504,-0.5489163281682685,9.566993551154793e-05,-0.6022489725299319,43.81989574281739,43.27259809690836,43.27259809867237,4.473672821235849e-05,-0.00304278907903921
2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289182512156788,0.0974731836481783,0.002886778698941731,-0.8651177136448218,0.002984191742273173,-0.5495159691531706,8.9263206130473e-05,-0.6023308848367744,43.80774249539788,43.269658956396015,43.26965895822287,4.473672821235849e-05,-0.0029391405123462278
2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12743749880607527,0.08996296378951785,0.0027884444188742176,-0.8671090787595078,0.0028825392163391874,-0.5500951841647997,8.328551625008191e-05,-0.6024073117214714,43.795759042097686,43.26681993379968,43.26681993569298,4.473672821235849e-05,-0.002839022596333507
2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12597375428851088,0.08253900616329933,0.0026934597653783363,-0.8690326106679366,0.002784349348612576,-0.550654668986791,7.770813437850131e-05,-0.6024786205263339,43.783942113657,43.26407761873559,43.2640776206991,4.473672821235849e-05,-0.0027423150640899507
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12452682231068378,0.0752003199632765,0.002601710637876326,-0.8708906200181341,0.002689504188243117,-0.5511950957018346,7.25042530859173e-05,-0.602545153993858,43.772288542731495,43.26142871699018,43.26142871902783,4.4736728212358497e-05,-0.0026489017454096597
2025-10-09,4.0,0.2,1.0,1.0,3.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.2,0.6931471805599453,3.2000000000000006,1.0,0.12309650976410474,0.06794592576358359,0.13876777112309258,1.88660496004122,0.11160163724271364,0.0693850800891174,0.06703465732334848,0.2535897165264091,46.334889884625355,46.30320269254111,46.303202692787096,4.4736728212358497e-05,3.0417739755509317
2025-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12168262575832471,0.0607748553880204,0.13404083141172324,1.7908798188800483,0.10780007578022914,0.047723823308030926,0.06254554685904859,0.19619484748640295,46.18119509576811,46.19703003398489,46.19703003425019,4.4736728212358497e-05,-0.10617265855622549
2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12028498159545845,0.05368615178083895,0.12947490861987407,1.6984154274410133,0.1041280094569747,0.0268004284530099,0.05835705869320367,0.1426435411271427,46.0361654606483,46.094474005946466,46.09447400623266,4.4736728212358497e-05,-0.10255602803842123
2025-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11890339074500075,0.04667886887901393,0.12506451792016102,1.6091007126181223,0.10058102719312174,0.006589761238105835,0.05444906104980887,0.09267840555405807,45.89926307110154,45.995411412713395,45.99541141302204,4.4736728212358497e-05,-0.09906259323307154
2025-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753766881893205,0.03975207148598078,0.1208043613185559,1.5228283848631292,0.09715486816641408,-0.012932456456580319,0.05080277031767343,0.0460592856377608,45.76998474776701,45.89972325507146,45.89972325540411,4.4736728212358497e-05,-0.09568815764193772
2025-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11618763354710976,0.03290483514682359,0.11668932129015651,1.4394948093036701,0.09384541669384336,-0.03178967574905714,0.047400660767856165,0.0025621087194447533,45.647859756734654,45.80729458735653,45.80729458771478,4.4736728212358497e-05,-0.09242866771492686
2025-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148531047529425,0.02613624602489687,0.1127144546317456,1.3589998812515849,0.09064869728767347,-0.05000454892616298,0.04422638031705422,-0.03802219238405742,45.53244767767949,45.71801437937581,45.71801437976124,4.4736728212358497e-05,-0.08928020798072112
2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11353390432934352,0.019445400779864216,0.10887498652375441,1.281246905951884,0.08756086987987492,-0.06759895665468818,0.04126467193206568,-0.07588868425208857,45.42333641338671,45.63177538303246,45.6317753834467,4.4736728212358497e-05,-0.0862389963433472
2025-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222985621496044,0.01283140644713792,0.10516630479449737,1.206142482427907,0.08457822520923247,-0.08459403426558675,0.038501300297560166,-0.11121937043872193,45.32014033124544,45.54847400349356,45.54847400393825,4.4736728212358497e-05,-0.08330137953890215
2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11094078637067802,0.006293380318703384,0.10158395437978818,1.1335963912831397,0.08169718036558485,-0.10101019714285094,0.03592298339468954,-0.14418406626448454,45.22249852791887,45.468010174746496,45.46801017522331,4.4736728212358497e-05,-0.08046382874706381
2025-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10966652275639072,-0.00016955017468770508,0.09812363197128159,1.063521486324916,0.07891427448584401,-0.11686716524754782,0.033517328661674235,-0.1749412150258968,45.130073208985195,45.39028723939441,45.390287239905085,4.4736728212358497e-05,-0.07772293535208519
2025-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10840689530804216,-0.006558247579971066,0.09478118084711235,0.995833589879812,0.07622616459662378,-0.1321839868064771,0.03127277342952429,-0.20363864954589986,45.04254817589225,45.31521183254621,45.315211833092526,4.4736728212358497e-05,-0.07507540684819958
2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10716173591492828,-0.012873564536885823,0.09155258587862158,0.9304513916749829,0.07362962159848381,-0.1469790611939062,0.029178529346601832,-0.23041430272552993,44.95962741307998,45.242693769661784,45.24269377024556,4.4736728212358497e-05,-0.07251806288442708
2025-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10593087839726109,-0.0191163438917685,0.08843396870717239,0.8672963511639739,0.07112152638696498,-0.16127016103386946,0.027224530524904433,-0.25539687051207227,44.88103376860175,45.17264593821749,45.17264593884063,4.4736728212358497e-05,-0.07004783144429183
2025-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10471415848399032,-0.02528741881003959,0.08542158308526078,0.8062926031796699,0.06869886610575648,-0.17507445354958207,0.025401385158836713,-0.27870643047022087,44.8065077220213,45.10498419306208,45.10498419372654,4.4736728212358497e-05,-0.06766174515541223
2025-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351141379087961,-0.03138761288739865,0.08251181037632549,0.7473668668010549,0.06635873052749393,-0.1884085211856142,0.02370033038392808,-0.3004550189293789,44.735806233777026,45.03962725533705,45.03962725604486,4.4736728212358497e-05,-0.06535693772502782
2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10232248379883462,-0.037417740259741844,0.07970115520785083,0.6904483573243022,0.06409830855784057,-0.20128838152759865,0.022113190158527106,-0.32074716948113,44.66870167059353,44.9764966148402,44.976496615593476,4.4736728212358497e-05,-0.06313064049685124
2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10114720983248009,-0.043378605711816835,0.07698624127254076,0.6354687012324536,0.061914884858652534,-0.21372950654339984,0.020632335966032835,-0.3396804154151456,44.604980801881695,44.915516435715034,44.91551643651598,4.4736728212358497e-05,-0.060980179125166956
2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998543503898288,-0.04927100478463014,0.07436380727252045,0.5823618540615427,0.059805836586171335,-0.22574684116885793,0.019250650148780083,-0.35734575850846223,44.54444386240653,44.85661346535275,44.85661346620365,4.47367282123585e-05,-0.05890297036228276
2025-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988370043671183,-0.05509572388162053,0.07183070300169314,0.5310640210645005,0.05776863024032556,-0.23735482126043433,0.01796149169734477,-0.3738281064213435,44.48690367681672,44.79971694639729,44.799716947300546,4.47367282123585e-05,-0.05689651895546177
2025-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09770176454657686,-0.06085354037361279,0.06938388556154636,0.4815135805775375,0.05580081862135689,-0.24856739093632432,0.016758664330837118,-0.3892066808020496,44.43218484192401,44.74475853174793,44.74475853270603,4.47367282123585e-05,-0.05495841464936291
2025-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09657956406750876,-0.06654522270256623,0.06702041570586169,0.43365100999695155,0.05390003789011464,-0.25939801932686757,0.015636386714762144,-0.4035553980620512,44.380122962894774,44.69167220245708,44.69167220347265,4.47367282123585e-05,-0.05308632929084922
2025-11-10,3.0,0.06000000000000001,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.6931471805599453,3.0,1.0,0.09547025316030319,-0.07217153048413154,0.1669284675354003,2.456886538370078,0.1542550179539506,0.31242358973449724,0.08155627313649351,0.43925372378864197,46.904477966999,47.49445604401606,47.49445604336495,4.47367282123585e-05,2.802783841558984
2025-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943736837756001,-0.07773321460902947,0.16124227112419484,2.3417355131044926,0.14900052576067518,0.28248354910225476,0.0760946935031355,0.3694254916029956,46.714924664521675,47.3477049231609,47.34770492251276,4.47367282123585e-05,-0.14675112085516417
2025-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328970956453134,-0.08323101734326523,0.1557497674372094,2.23050695448752,0.14392502086113848,0.2535633761660859,0.07099885951930697,0.30427344723309513,46.5361048031464,47.20595268421518,47.20595268357033,4.47367282123585e-05,-0.14175223894572042
2025-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0922181858591889,-0.08866567242719177,0.1504443585891965,2.1230672489054396,0.13902240629103993,0.2256283304882512,0.06624427829300052,0.24348444036990816,46.36735624394895,47.0690290469097,47.06902904626839,4.47367282123585e-05,-0.13692363730547896
2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911589696533174,-0.09403790517343528,0.14531967144310154,2.0192873341147193,0.13428679277106548,0.19864485501785573,0.06180809714791507,0.18676629144379733,46.208059376199785,46.936769531346364,46.93676953070877,4.473672821235851e-05,-0.1322595155633337
2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09011191958322845,-0.09934843256369591,0.14036954995431422,1.9190425442056374,0.12971249163237447,0.1725805357803482,0.05766899378311681,0.13384638727683798,46.05763432980827,46.809015260416224,46.809015259782484,4.473672821235851e-05,-0.12775427093014002
2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08907689590893403,-0.10459796334443663,0.13558804777570302,1.8222124598470164,0.12529400798307055,0.14740406294014505,0.053807073788379026,0.08447037078009874,45.91553837239796,46.68561276894794,46.685612768318116,4.473672821235851e-05,-0.12340249146828342
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08805376049549682,-0.10978719812147295,0.13096942111454915,1.7286807636321668,0.12102603410744747,0.12308519318960309,0.05020377502261302,0.038400918397975395,45.78126347871828,46.56641381935728,46.5664138187314,4.473672821235852e-05,-0.11919894959066113
2025-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08704237679459459,-0.11491682945347613,0.12650812183279977,1.6383351003522812,0.11690344309008097,0.09959471341916314,0.04684177839578948,-0.004583400576579683,45.6543340609188,46.45127522357635,46.45127522295439,4.473672821235852e-05,-0.11513859578092678
2025-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08604260982629633,-0.11998754194440281,0.12219879078235173,1.5510669420294283,0.11292128265710742,0.07690440562502103,0.04370492462552765,-0.04468918829858119,45.53430484897837,46.34005867104851,46.34005867043041,4.473672821235852e-05,-0.1112165525278428
2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505432616104779,-0.1250000123348624,0.11803625136736008,1.4667714575470192,0.10907476922729117,0.054987013012172535,0.04077813656824675,-0.08210921139478035,45.42075891129633,46.232630562582415,46.23263056196809,4.473672821235852e-05,-0.1074281084660953
2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08407739390186386,-0.12995490959243544,0.11401550332583808,1.3853473867211399,0.10535928216573436,0.03381620725211316,0.03804734675156774,-0.11702332748760355,45.31330580611982,46.12886184986567,46.12886184925497,4.4736728212358524e-05,-0.10376871271674304
2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08311168266672551,-0.13485289500095454,0.11013171672307856,1.3066969186614734,0.1017703582333264,0.013366556855860457,0.03549942975965348,-0.14959934967255378,45.211579855104155,46.028627880445136,46.02862787983788,4.473672821235853e-05,-0.10023396942053608
2025-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08215706357117895,-0.13969462224875953,0.10638022614968153,1.2307255742756984,0.09830368622526574,-0.006386503375692454,0.03312213914650025,-0.17999385310414726,45.115238530883495,45.93180824798783,45.93180824738383,4.473672821235853e-05,-0.0968196324573043
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08121340921113457,-0.14448073751593946,0.10275652511721824,1.1573420927762175,0.0949551017922131,-0.025466701860789996,0.030904048573957527,-0.20835292756720267,45.023960951071565,45.83828664764252,45.838286647041535,4.473672821235853e-05,-0.0935216003453121
2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08028059364586355,-0.14921187956057186,0.09925626064479948,1.086458322052885,0.09172058243785534,-0.043896958740642554,0.028834496891558398,-0.23481287965068234,44.93744647161764,45.74795073632816,45.74795073572993,4.473672821235854e-05,-0.09033591131436225
2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07935849238118975,-0.15388867980397203,0.09587522803004524,1.0179891127800385,0.08859624268687066,-0.06169941341230915,0.026903536894189506,-0.25950088789905196,44.8554133729151,45.660691997781456,45.66069199718571,4.473672821235854e-05,-0.08725873854670141
2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07844698235287456,-0.1585117624149629,0.09260936579817436,0.9518522161306383,0.08557832941749055,-0.07889545112370976,0.025101887511306504,-0.28253561409011363,44.777597632500395,45.576405612201455,45.576405611607875,4.4736728212358544e-05,-0.08428638558000046
2025-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07754594191019273,-0.16308174439317705,0.08945475082314669,0.8879681849746345,0.08266321735305195,-0.09550572866271327,0.023420889197894732,-0.3040277735773912,44.70375177859102,45.49499033033439,45.49499032974265,4.4736728212358544e-05,-0.08141528186706637
